TEXT,Annot-1,Annot-2,Annot-3,Source,classes
"ব্যাচেলর পয়েন্ট ১৩,১৪,১৫ বন্ধ থাকবে 😣 তাই আমরা দুঃখিত 😣",0,0,0,,0
শেষের দিকে সাউণ্ড নাই কেন?,0,0,0,,0
সিএমবি চ্যানেল ভাইদের অনুরোধ করছি যে শেখ সাদী ভাই এর গানে আমি একটি মিউজিক ভিডিও করতে চাই যদি আপনারা আমাকে অনুমতি দেন প্লিজ আমাকে কমেন্ট করে জানান প্লিজ সিএমবি চ্যানেল,0,0,0,,0
কমেডি মানেই মোশারফ করিম ৷ একমত থাকলে লাইক দেন ৷,0,0,0,,0
পিছে ব্যাকগ্রাউন্ড মিউজিক টা অনেক মায়াবী,0,0,0,,0
তাই বলে ভেবো না আমায় স্বার্থপর...৪৬৩১ কিলোমিটার দূর থেকে ওয়ার্ল্ড কংগ্রেস অন আইটিতে যোগদান শেষে আজকে সকালেই ফিরলাম ঢাকা এয়ারপোর্টে।,0,0,0,,0
আসসালামু আলাইকুম আবিসা মামনিকে জন্মদিনের অনেক শুভেচ্ছা আপু অনেক সুন্দর হইছে ডেকোরেশন 😍😍😍😍😍😍😘😘😘😘😘😘,0,0,0,,0
আমিতো আইফোন ব্যবহার করে তাই এই অ্যাপসটা আমি খুঁজে পাচ্ছিনা অ্যাপ স্টরে 😭,0,0,0,,0
একটু ডিফারেন্ট ছিলো। ভালো লাগছে। আর কার কার নাটক টা ভাল্লাগছে?,0,0,0,,0
"ইন্ডিয়ান টিম হ্যাপিকে দিয়ে নোংরা কাজ করিয়ে নিলো, অলস বাঙ্গালি।",0,0,0,,0
আপু মাঝে মাঝে ট্রাভেল ব্লগ দিও দেখতে ভালো লাগে।,0,0,0,,0
আমার মনের মতো একটা শট ফ্রিলীফ দেখলাম,0,0,0,,0
এই সব আমপিয়ার বিশ্ব কাপের যোগ্য নয়,0,0,0,,0
ম্যাচটি নিয়ে আমি খুবই এক্সাইটেড,0,0,0,,0
কাল ভিউ করে দেখলাম । কমেন্ট করেনি। আজ কমেন্ট দেখতে আসলাম। কাল ৩ ঘণ্টা ১৮০ কেবি ভিউ হইছে দেখলাম ।আর এখন ভিউ সংখ্যা দেখি অবাক।,0,0,0,,0
কিন্তু যুদ্ধ করে যখন রেজাল্ট আনবে তখন আশেপাশে অনেক মানুষ পাবেন। রেজাল্টা জরুরী,0,0,0,,0
আন্টির কথাটা ভালো লাগলো৷,0,0,0,,0
ভাইয়া ভেরি নাইস,0,0,0,,0
তুমি মেয়ে মানুষ;মানুষ না”। টিউশনি করে পড়ালেখা নিজের সবটাই ও নিজে করেছে। কি এমন হল যার জন্য নাহিদ চলে গেল বাড়ি ছেড়ে আমি জানি না। জানি না-না,0,0,0,,0
কপিপেস্ট করুন আপনার প্রফাইল এ ... ... হয়তো... আপনার পোস্টের কারনেই এই মাসুম বাচ্চাটি তার মা এবং পরিবারকে ফেরত পাবে। আমরা ইতিমধ্যে নিজেদের দায়িত্ব অনুসারে,0,0,0,,0
সেখানেই কবুল বলতো। কিন্তু চাকুরির বেলায়? কোন চয়েসই নাই,0,0,0,,0
সামি কে মেরে চলে যাচ্ছে আর মিন্নী জুতা বেগ নিয়ে বেস্ট আছে 😥😣😣😥,0,0,0,,0
মিউজিক ভিডিওটাও কি ভারত থেকে কপি মারা লাগে? গানটার লিরিক্স কোন তাল মিল নাই। এসব গান এখন কোটি ভিউ হয়। হায়রো,0,0,0,,0
ই এবং বিটা ক্যারোটিন চুলের জন্য ভালো। - মেডিটেশন এবং যোগব্যায়াম মানসিক চাপ কমায়,0,0,0,,0
"নিদাহাস ট্রফি ফাইনালে হারায় কান্না করেছিলাম,আজ খুশিতে মন ফরে গেলো,,,,",0,0,0,,0
কমেন্ট দেখে পোসায় গেছে আরেকটা সেকেন্ড ও দেখবোনা👍,0,0,0,,0
ভেটকি ফিশ হা হা হা আপনি পারেন ভাই,0,0,0,,0
দেশের কিছু সুশীল পাবলিক নিজেদের নিরপেক্ষ বোঝানোর জন্য জাতীয় ইস্যুতে চুপ থাকে,0,0,0,,0
চুরি তো ভালোই শিখলেন কার্টেসি বলতে একটা কথা আছে সেটাও তো করলেন না আবার আপনাদের কাছ থেকে ভিডিও নিলে কপিরাইট মাইরা দেন।,0,0,0,,0
এমনিতে গান টা ফেভারিট।কিন্তু কপি না করে নিজ থেকে কিছু করলে আরো ভালো হয়তো।,0,0,0,,0
ভাই কিংবা বোন; সবার রবি অ্যাকাউন্ট ম্যানেজ হবে এক অ্যাপেই। ডাউনলোড করুন মাই রবি অ্যাপ আর রিচার্জ থেকে শুরু করে গুনগুন,0,0,0,,0
এই সময়টাতে উত্তম কুমার প্রতি উইক এন্ডে চলে আসতো। তখন সময়টা ছিল আহ্লাদ-আনন্দে ভরা,0,0,0,,0
আমরা খুব খারাপ সময় পার করছি। আমাদের যদি চ্যাম্পিয়ন হতে হয় তাহলে আমাদের অনেক উন্নতি করতে হবে। আমি মনে করি,0,0,0,,0
ভাই অডার দেওয়ার উপায়,0,0,0,,0
মিয়ানমার থেকে বাংলাদেশে অাগতদের মানবিক সহায়তা দিতে বাংলাদেশে ও মিয়ানমারে কার্যক্রম সম্প্রসারিত করেছে অান্তর্জাতিক রেড ক্রস কমিটি (অাইসিঅারসি)। মিয়ানমার রেড ক্রস (এমঅারসিএস),0,0,0,,0
"ভাই রানা এখন স্টাবলিশ,তারপরেও তার পাশে আছেন সেই জন্য ধন্যবাদ। আর অন্যান্য পথ শিশুদের পাশে দাঁড়ান এটাই আমাদের প্রত্যাশা।",0,0,0,,0
ভাই এটা কেমন চ্যানেল বুঝলাম না একবার তাজা নিউজ এর ভয়েস আরেকবার শুনি এম এস টিভির ভয়েস কেউ একটু বলবেন এরকম কেন হয় এই চ্যানেলটা তো মায়াজালের,0,0,0,,0
পাঞ্জাবি দিবা নাকি! আমারা ত পুরান সাবস্ক্রাইবার! আমাদের খুশির টেলাই একটা দিয়া দিও!😉,0,0,0,,0
খুবই হতাশ হয়ে পরেছেন তার ইঞ্জুরীর কারনে,0,0,0,,0
ভিডিও গুলা দেখতাম কিন্তু সাবস্ক্রাইব করি নাই আজকে পাঞ্জাবি লোভে সাবস্ক্রাইব করলাম 😆 পাশে আসা বেল আইকনটিতে ক্লিক করেছি পরবর্তী পাঞ্জাবির আপডেট গুলো সবার আগে পেতে হা হা হা,0,0,0,,0
কি রে হারামী কি ভিডিও বানাছিস,0,0,0,,0
১ লক্ষ টাকার ভিতর কিরকম ড্রোন পেতে পারি।কত ফিট ওপরে ওঠতে পারে সর্বোচ্ছ।জানালে খুশি হব।,0,0,0,,0
কোলকাতা সিটি কাকে কাকে ভালো লাগে লাইক করো,0,0,0,,0
নাহিদ রে দেইখে হিংসা হইতেছে। ৭ টা টিচারের কাছে প্রাইভেট পড়তেছে :(,0,0,0,,0
খুব পেইন এ আছি:-(:-(,0,0,0,,0
সারাদিন বৃষ্টিতে ভিজে এখন অবস্থা সেইরাম ফিলিং মাথা ব্যাথা...:(,0,0,0,,0
"পরীক্ষার জন্য প্রায় ১ মাসের জন্য ফেসবুক কে বিদায়, সবাইকে খুব মিস করব। বাট মাঝে মাঝে মোবাইলে আসা হবে :(",0,0,0,,0
ভিজে গেলে আর জ্বলে না!! >:( ভরসা ম্যাচ!!আই মিস ইউ!! :( :'(,0,0,0,,0
কার্টুন দেখতেছিলাম :( ধুর কারেন্ট চলে গেছে ,0,0,0,,0
মোবাইল থেকে সফটয়্যারের ক্র্যাক নামানো চরম বিরক্তাকর। Feeling Boared . . .,0,0,0,,0
"@idevadhikari একটা কথা জানেন...আপনাকে টুইট করা আর একটা গাছকে টুইট করা এক কথা! দেখেন ও না,রিপ্লাই ও করেন না! তবুও যে কেনো করি! :(",0,0,0,,0
শিট!!! ফেসবুকে ঢুকলে ৫ সেকেন্ডের ভিডিও এড দেখতে হবে !!! :(,0,0,0,,0
ফেবুটা আবার ডিএক্টিভেট করবো ভাবছি। ভার্চুয়াল আর ভালো লাগেনা। কেন? জানিনা :(,0,0,0,,0
বন্ধুরা সব Graduate হইয়া যাইতাছে। আর আমি ইন্টার পাশ ই থাইকা গেলাম। বড়ই দু:খের বিষয়... :(,0,0,0,,0
লাইফ সাপোর্ট দিয়াও কোন কাজ হচ্ছে না :( :( :( :( :( :( দেড় বছরের সম্পর্কের ইতি টানতে হবে এখানেই... গুড বাই..,0,0,0,,0
"ঘুম,গেমস আর মুভি এর জন্য নিয়মিত টুইটার এ আসতে পারতাসি না :(",0,0,0,,0
ইন্টারনেট না থাকা আর লোডশেডিং-এর মইদ্দে তফাৎ কি? গাজীর সেঞ্চুরি দেখা মিস হইয়া গেলো...:(,0,0,0,,0
সবাই ঈদ মোবারক স্টাটাস দেয়া নিয়ে ব্যাস্ত । কেউ কেউ তাদের গরুর ছাগলের ছবি আপলোডাইতেছে :( আমি কি করমু বুঝতেছিনা।...,0,0,0,,0
এক নোটিফিকেশন চৌদ্দ বার আসে নাকি পোলাপান এক ছবি চৌদ্দ বার আপলোড দেয় বুঝি না feeling #হতভম্ব,0,0,0,,0
ধেত মিস করলাম রে মিস করলাম । :( :( হাসিনা খালেদার ঝগ্রা মিস কইরা ফালাইছি ।,0,0,0,,0
 ভিআইপি প্রোটোকল কালচারে একজন নবজাতকের মৃত্যুর বিষয়ে ফেইসবুকে আক্ষেপ জানানোই তার দোষ। তার নামে ডিজিটাল সিকিউরিটি আইনে মামলা করেছে পুলিশ।,0,0,0,,0
স্যার সলিমুল্লাহ হসপিটাল এ প্রথম সার্জারি হয়। সেখানে ডাক্তার জানায় মল নালী ফেটে যাওয়ার কারণে মল পেটের মধ্যে চারদিকে ছড়িয়ে পড়েছে যার ফলে অনেক জায়গায় ইনফেকশন হয়ে গেছে । আর এই ইনফেকশন এর কারণে বর্তমানে মল নালী জোড়া দেওয়া সম্ভব নয়। এখন শুধু ড্রেসিং করে পেটের ভিতরে মল পরিষ্কার করা সম্ভব হয়েছে এবং তার পেটের বাম পাশে মলনালির পাইপ বসানো হয়েছে। ,0,0,0,,0
"বর্তমান ভার্সনের মতো নতুন এই ভার্সনটি সেকশন এডাপ্টিভ হবে৷ অর্থাৎ প্রথম সেকশনের পারফরম্যান্স পরের সেকশনের ডিফিকল্টি লেভেল নির্ধারণ করবে। এছাড়া নতুন এই সংক্ষিপ্ত ভার্সনে আর ১০ মিনিট রিরতি থাকছে না। এছাড়াও প্রশ্নের মান, ডিফিকল্টি লেভেল এবং স্কোরিং প্যাটার্ন একই (১৩০-১৭০ এবং ৬.০) থাকছে। ",0,0,0,,0
নতুন এই সংক্ষিপ্ত ভার্সনে সময়ের পাশাপাশি প্রশ্নের সংখ্যা কমিয়ে প্রায় অর্ধেকে আনা হয়েছে। এখন থেকে পরিক্ষায় মোট ৪ টি ভার্বাল আর কোয়ান্টেটিভ রিজনিং সেকশন মিলিয়ে মোট ৫৪ টি প্রশ্ন থাকবে (যেটা বর্তমান পরিক্ষায় এক্সপেরিমেন্টাল সেকশনসহ ৫ টা সেকশন মিলিয়ে মোট ১০০ টা)। ,0,0,0,,0
"যে ছেলে এমন ক্রিয়েটিভ, নিশ্চিত তার ভবিষ্যৎ উজ্জ্বল ",0,0,0,,0
আমাদের স্কুল এর exam শুরু হচ্ছে ২৩ নভেম্বর ooofff feeling sad কিছু পরা হয়নায়,0,0,0,,0
"খন ভিসা প্রসেসিং স্টার্ট করতে হবে এবং আমাকে একটি রিজেক্ট করতে হবে, আমার টারগেট একাডেমিয়াতে ফিউচার ক্যারিয়ার গড়া। ওয়েস্টার্ন এর প্রফেসরের সাথে ইতিমধ্যে খুব ভাল একটা রিলেশন হয়ে গিয়েছে, ইতিমধ্যে প্রফেসরের সাথে কোলাবোরেশান করে একটি পেপারও জার্নালে সাবমিট করা হয়ে গিয়েছে",0,0,0,,0
উইনিং ক্যাপ্টেন ধোনি কিন্তু শেষ ম্যাচ খেলা রাউডু ও ম্যাচ উইনার জাদেজা কে ট্রফি তুলতে সুযোগ দিলেন এবং নিজে শুধু হাসিমুখে পাশে দাড়িয়ে থাকলেন।,0,0,0,,0
"এটা আমার জন্য বিরক্তিকর সিচুয়েশন। বিব্রত হচ্ছি, বিরক্তও লাগছে।",0,0,0,,0
ন ডরাই’ সিনেমার শুটিংয়ের আগে রিহার্সালের সময়ে এমন ফাজলামি বেশি হতো। তখন আমরা অনেক ভালগার শব্দ ব্যবহার করতাম। আমাদের গল্পের প্রয়োজনে এমন ভালগার শব্দ ব্যবহার করতে হতো। সিনেমাতেও এটা দেখতে পাবেন। তখন আমি চরিত্র ঠিকভাবে প্লে করার জন্য ওই লাইফ লিড করতাম।,0,0,0,,0
"ওর প্রতি আমার জিরো পয়েন্ট জিরো ইন্টারেস্টও নেই ওইভাবে। ও আমার ভালো বন্ধু। ও সব সময় আমাকে ছেলেদের মতো ট্রিট করে আসছে। ও আমাকে শুধু বলত, ‘তুই মেয়ে নাকি, তুই মেয়ে নাকি, তুই পোলা।’ সব সময় এভাবেই ট্রিট করছে। আমরা এমনই বন্ধু। ",0,0,0,,0
"রাজ বলল, ‘আমি মেন্টালি ঠিক নেই সুনেরা। আমি ঠিক হয়ে কথা বলব।’",0,0,0,,0
এই প্রতিষ্ঠানে দুই ক্যাটাগরির পদে নবম গ্রেডে দুইজনকে নিয়োগ দেওয়া হবে।,0,0,0,,0
আমার “বিশ্বসুন্দরী” মুভিতে অনেকেই ন্যাশনাল অ্যাওয়ার্ড পেয়েছে .. আমি পাইনি। একফোঁটা কষ্ট নাই !,0,0,0,,0
ভাই আইএলটিএস কোচিং করিনা।প্লিজ বাংলায় ট্রান্সলেট করে দিলে একটু উপকার হয়😁,0,0,0,,0
"ইঞ্জিনিয়ারিং যতটা না কঠিন, তার থেকেও বেশি কঠিন এখানে পড়তে আসা মানুষদের টলারেট করতে পারা।",0,0,0,,0
২.৭৯ সিজিপিএ পেয়ে বাংলাদেশ ব্যাংকের এডি হওয়া অবশ্যই একটা এক্সট্রা ক্রেডিটের ব্যাপার। ,0,0,0,,0
"লো সিজিপিএ নিয়ে রুমির ডিপ্রেশন ছিলো অনেক বেশি। শুধু টিচার না, ওর ইউনিভার্সিটির পোলাপাইনও যে লো সিজির জন্য ওর সাথে ভালো ব্যবহার করতো না, কথাটা রুমি সুইসাইড করার আগে অনেকবার লিখেছিলো। ",0,0,0,,0
"সিজি নিয়ে বারবার এই লো ফিলটা না করাইলে হয়তো আজকেও রুমি আমাদের মাঝে থাকতো, রাজনীতি, সাহিত্য বা দর্শন নিয়ে আমরা তর্ক করতাম, আসন্ন প্রাইড মান্থের বিরুদ্ধে আবার এক সাথে মিলেমিশে লেখালেখি করতাম।",0,0,0,,0
"আপনাকে উঠতে বসতে খাইতে যাইতে খোটা মারা হবে, আপনাকে ভাইবাতে ক্রিমিনাল হিসেবে ট্রিট করা হবে, এবং আপনাকে বারবার মনে করাইয়া দেওয়া হবে, আপনি আসলে কিছু পারেন না।",0,0,0,,0
"এই যে ভয়ঙ্কর স্ট্রাগল, ভয়ঙ্কর অপমান আর ভয়ঙ্কর মেন্টাল ট্রমার মধ্যে দিয়ে যাইয়াও যে মামুন ভাই নিজের কনফিডেন্স ধইরা রাইখা বাংলাদেশ ব্যাংকের মতো জায়গাতে এসিসটেন্ট ডিরেক্টর হয়ে গেলেন, এইটা সাধারণ কোন ব্যাপার না।",0,0,0,,0
" এই ক্যাম্পাসে আমাদের যোগ্যতা মাপা হয় সিজি দিয়ে, ইভেন স্যার ম্যামরা আপনার সাথে ভালো বিহেভ করবে কি না, সেই ডিসিশন পর্যন্ত নেয় সিজি দেখে। আপনার সিজি তিনের নিচে নাইমা গেসে মানে আপনি ক্যাম্পাসে একজন দ্বিতীয় শ্রেণীর নাগরিক",0,0,0,,0
 ঐ দুনিয়াতে আপনাকে আরো অনেক প্যারামিটারে পরীক্ষা দেওয়ার সুযোগ দেওয়া হবে  আপনাকে আরো অনেক ধরণের যোগ্যতার পরীক্ষা দেওয়ার সুযোগ দেওয়া হবে। ,0,0,0,,0
"দুনিয়াটারে ক্যাম্পাসের ঐ লো মেন্টালিটির কিছু সিজিসেক্সুয়াল মানুষের কাছে বর্গা দিয়ে দিয়েন না। আল্লাহর দুনিয়া অনেক বড়, অনেক সুন্দর। সিজির মতো ক্ষুদ্র একটা জিনিসের জন্য এই সুন্দর জীবনটা শেষ করে দেওয়ার কোন কারণ নাই, প্রয়োজনও নাই। বোঝা গেল?",0,0,0,,0
"দিন দিন যত বড় হইতেসি, ততই বুঝতেসি, আমার বাপ মায়ের স্ট্রিক্টনেস, শাসন আর নিষেধ আমার জন্য কতটা ব্লেসিংস ছিলো। ",0,0,0,,0
"ফ্রেন্ডদের সাথে ট্যুরে যাইতে চাইলে আম্মু বলতো, বড় হয়ে যাস। এখন না।",0,0,0,,0
"সেকেন্ড ইয়ারে এসে আটটা পর্যন্ত বাইরে থাকার অনুমতি পাইসিলাম, তবে সেটা সপ্তাহের তিন দিন।কোচিং এর জন্য।",0,0,0,,0
আর আমার মা বাবার ছিলো সাবধানতা নামের একটা প্রটেক্টিভনেস। ,0,0,0,,0
"একটা জিনিস মাথায় রাইখেন, স্ট্রিক্ট মা বাবা হইতেসে মেডিসিনের মতো। খাইতে তিতা, বিরক্তিকর এবং প্যারাদায়ক, বাট দিনশেষে এই প্যারাদায়ক জিনিসটাই আমাদের জীবনকে আশেপাশের হাজারটা প্যারা থেকে মুক্ত রাখে।",0,0,0,,0
"হাসতে হাসতে ভাইবা দেওয়া এইখানে লিটারালি একটা ক্রাইম, ভুল উত্তর তো দূরের কথা, এমনকি ঠিক উত্তর দিলেও অনেক সময় আমাদের শিক্ষকরা উত্তর নেন না, আরো উল্টাপাল্টা প্রশ্ন করে সবার সামনে স্টুডেন্টদের লো ফিল করানোর চেষ্টা বাংলাদেশের কম বেশি সব ইউনিভার্সিটিতেই আছে, বিশ্বাস না হয়, জিগাইয়া দেইখেন।",0,0,0,,0
"আর স্টুডেন্টদেরকে ভয় আর ইনসাল্ট না কইরাও যে শেখানো যায়, পড়ানো যায়, পিচ্চি একটা বাচ্চাকেও যে আপনি করে ডাকা যায়, প্রশ্ন করার আগে সে সকালে খাইছে কি না, ভালো আছে কি না, এই প্রশ্নগুলো যে করা যায়, এই ব্যাপারগুলো একজন সাধারন মাদ্রাসা শিক্ষক জানেন, অথচ আমাদের বিদেশি ডিগ্রিধারী হাই প্রোফাইল শিক্ষকরা জানেন না, এই দুঃখটা আমরা কোথায় রাখি?",0,0,0,,0
মেমোরিতে মাঝেমধ্যে দশ-বারো বছর আগের পোস্ট/ স্ট্যাটাস চলে আসে। ,0,0,0,,0
"খন যদি কিছু আপলোড/ পোস্ট করতে হয়, এমনকি সবচেয়ে ইন্ট্রোভার্ট মানুষটিরও নিজেকে ভাবতে হয় মিডিয়া সেলিব্রিটির মতো। তার কথাকে সুন্দর করে সাজাতে হয়, ভিজুয়ালকে পলিশ করতে হয়। ",0,0,0,,0
"আমরা জানি পৃথিবী এখন খুব ছোট। তাই মানুষ মানুষকে খুলে ফেলতে পারে, পার্সোনাল স্পেসে চলে আসতে পারে, জাজ করে ফেলার মতো এলিমেন্ট পেয়ে যেতে পারে মুহূর্তেই।",0,0,0,,0
আমার একটা জেনুইন বিশ্বাস হচ্ছে পৃথিবীতে সব সমস্যার কোনো না কোনো একটা সমাধান আছে।,0,0,0,,0
সেই কার্ডের স্মেলের জন্য আজকে সারাদিন আমার মাথা ঝিম ধরে আছে।,0,0,0,,0
এক নিমিষে ফ্ল্যাশের লাইটনিং এর মত লাস্ট ৫ ইয়ার ফ্ল্যাশব্যাক হইল চোখের সামনে। ,0,0,0,,0
"একটা ম্যাথ কোর্সেও পাস করিনাই। নোটিস দিলো, ঐ ইয়ারের সহ নাকি তিনটা ব্যাকলগ দেয়া লাগবে। ক্লাস, ল্যাব। তার উপর আমার পার্ট টাইম খ্যাপ মারা আপওয়ার্কের প্রজেক্টের ডেডলাইন। ",0,0,0,,0
" উনি জানাইলো আমার সিভিয়ার এঞ্জাইটি আছে, মডারেট ডিপ্রেশন ও দেখা যাইতেসে। উনার সাথে সেশনে বইসা কিছু বলিনাই৷ শুধু কানসি। আমি উনার প্রতি গ্রেটফুল। আমার কছে তখন ওই জায়গাটাও ছিলনা। ",0,0,0,,0
"আমরা যারা কন্টিনিউসলি স্ট্রাগল করতেসি, আমরা যারা পাগল তকমা পায়া আসি, আমাদের জন্যই একটা সেফ স্পেস লাগবে। ",0,0,0,,0
০২১ এর শেষে রিল্যাক্সি শুরু করলাম। ফ্রি থেরাপিস্টদের সেশন দেয়া শুরু করলাম। তখন আমাদের কিচ্ছু ছিলনা। ,0,0,0,,0
রিল্যাক্সিতে আপনি নাম-পরিচয় গোপন রাইখা চ্যাটিং করতে পারবেন এক্সপার্টের সাথেও। আপনার চ্যাটিং লিক হওয়ার ভয় নাই। হাই-এনক্রিপশন এলগো দিয়ে ডাটা সব গায়েব করা থাকে সিস্টেম এ ৷ মানে আপনে পুরা প্রাইভেট মুডে এপ চালাইলে কেউ আপনার কোন ডাটা অদ্য জীবনে এক্সেস করতে পারবেনা। ,0,0,0,,0
"আমরা বুঝি পড়াশোনা ওভাররেটেড।পড়াশোনা করে চাকরি ম্যানেজ করা যায়,মোটামুটি থাকা যায় কিন্তু বড়লোক হওয়া যায় না।",0,0,0,,0
"ডিপ্রেশন বা ডাউন ফিল করা বা সুইসাইডাল থট মাথায় ঘোরা মানুষরা চাইলে আমাদের নক দিতে পারেন।এই পেজের এডমিন অল্প কয়জন,সবাইই জীবনের খুব ক্রিটিকাল একটা পিরিয়ডে আছে।তবুও সব ব্যস্ততার মাঝে আমরা যতটুকুই পারি,আপনাদের সময় দিবো।আমরা সাইকিয়াট্রিস্ট না,তবে আশা করি আপনার হতাশার কথাগুলোর অন্তত মনযোগী শ্রোতা হতে পারবো।",0,0,0,,0
"আমি যেই বাড়ীতে অফিসের পর টিউশনি করি, ঐ স্টুডেন্টের মায়ের ক্যান্সার! এহন এই বাসায় না টাকা-পয়সার অভাব না অন্য কিছুর কিন্তু মায়ের শেষ নিঃশ্বাসের শেষ দিন অনিশ্চিত! ",0,0,0,,0
লাইফে কোন গান একবার হলেও কনসার্টে গিয়ে শুনতে চান?,0,0,0,,0
"বাংলাদেশে  জেএ  কত  চিপ  মেন্টালিটি  এর  মানুষ  থাকে  সেইটা  আপুর  কমেন্ট  দেখলেই  বুঝা  যাই ..🥴🥴
কীপ  গোয়িং  আপু  💙",0,0,0,,0
"পিছনে ফ্রিজের কম্প্রেশার সব! 🤧
ফ্রিজের কম্প্রেশার দিয়ে ও আজকাল শুটিং করা হয়!🥱",0,0,0,,0
প্রচুর হাহা রিয়েক্ট পরতেছে😂,0,0,0,,0
দুটি শো-তে অ্যাটেন্ড করার কারণে বেশ কিছুদিুন ধরে আমি আমেরিকাতে আছি । ,0,0,0,,0
"এটা নিয়ে আমি বলতে চাই, স্যোশাল মিডিয়াতে আমার যে ভিডিও আপ করা হয়েছে সেটা আমার একান্তই ব্যাক্তিগত ভিডিও । ৬-৭ বছর আগে আমরা বন্ধুরা ফান করে ভিডিওটি করেছিলাম। যেহেতু এটা আমার একান্ত ব্যক্তিগত ভিডিও, তাই এটার এক্সপ্লেনেশন দেয়ার কিছু আছে বলে মনে করিনা।",0,0,0,,0
"প্রত্যেক মানুষের নিজস্ব জীবন আছে, পার্সোনালিটি আছে, ব্যক্তিগত ব্যাপার আছে যেটাকে জাজ করার অধিকার অন্য কাউকে আমি দিতেও চাইনা। তাই আমার দর্শক ও অনুরাগীদের উদ্দেশ্য এতটুকুই বলব ৬-৭ বছর আগের সামান্য একটা ক্লিপ দিয়ে ব্যক্তি তানজিন তিশাকে জাজ করে ফেলবেন না, প্লিজ। ",0,0,0,,0
‘‘আপত্তিকর বা গোপন ভিডিও ফাঁস’’ শব্দগুলো কারেকশন করা উচিত। এটা বিব্রতকর এবং অসম্মানজনক। ,0,0,0,,0
"একজন মানুষের প্রাইভেসি, হেম্পার  করা , হ্যারেজমেন্ট করা  বা পারসোনাল ভিডিও অনুমতি ছাড়া পাবলিকলি প্রকাশ করা , এটা বিগ ক্রাইম। সো যার  আইডি বা যিনি এটি আপ করেছেন বাংলাদেশে ফিরে আমি তাঁর বিরুদ্ধে আইনি উদ্যোগ নিচ্ছি",0,0,0,,0
"এই যে তোমাকে জড়িয়ে কয়েকটা মেয়ের সম্মান নষ্ট হলো, তাদের ব্যক্তিগত ও ক্যারিয়ার নিয়ে প্রশ্ন তুলল সবাই, পরিবারের সামনে হেয় প্রতিপন্ন হতে হচ্ছে, এত  সিলি সিলি ক্যাপশন দিয়ে বন্ধুত্বপূর্ণ ভিডিও গুলোকেও আপত্তিকর বানানো হলো, এই দায়ভার কী তোমার না? কারন তুমিই তো বলেছ তোমার আইডি হ্যাক করা হয়েছে।",0,0,0,,0
"যদি এতই ইচ্ছা থাকে কাজ দিয়ে বা যে ভাবেই হোক মানুষের মাঝে বেঁচে থাকতে তাহলে সেলিব্রিটি হয়েও এমন কুরুচিপূর্ণ কাজে জড়াও কেমনে? তখন এগুলো মাথায় থাকে নাহ? যে, কোন ভাবে লিক হলে যেভাবে ভালোবাসা পাও আবার সেইম ভাবেই সম্মান হানি হতে পারে।",0,0,0,,0
"প্লেনে থাকা অবস্থায় ফোন যে ফ্লাইট মুড করে রাখছিল..✈️✈️ তার, আর জেনারেল করতে মনে নাই...🛰️.তাই দেশের খবর জানে না....💥💥",0,0,0,,0
"সো,আপনার উচিৎ ছিলো,,এসব ভিডিও দেখার পর লাইভে এসে সেগুলো ক্লিয়ার করা।নয়তো আজীবন আপনাকে আপনার দর্শকরা ঐ ন্যারো মাইন্ডেই দেখবে।সরি টু সে,সৎ সঙ্গে স্বর্গে বাস আর অসৎ সঙ্গে সর্বনাশ 🙂🙂আমরা মর্মাহত😥😥",0,0,0,,0
ওয়াশরুমের ভিতরে এসে পানি ছেরে দিয়ে ড্রেসটা ক্লিন করছিলাম।ওমনি লাইট অফ হয়ে গেলো।,0,0,0,,0
"রেহান ভাইশের দেওয়া ব্লাক কালারের গাড়ি পড়েছি।হাতে,গলায়, কানে অর্নামেন্টস।",0,0,0,,0
বলেছে সারপ্রাইজ। আরও বেশ অনেকক্ষণ ড্রাইভ করার পর চলে এলাম একটা ফাইভ স্টার হোটেলের সামনে। দেখে মনে হচ্ছে এখানে কোনো পার্টি হচ্ছে।অনেক গুলো কার পার্ক করা।,0,0,0,,0
বেস্ট ফ্রেন্ডের বিয়ের দাওয়াতে এসেছে নিশি।একটু ফ্রেশ হয়ে ওয়াশরুম থেকে বের হতেই এই ধর্ষণর স্বীকার হলো সে।,0,0,0,,0
"বিশাল এলাকায় মিজোরাম ভিউযুক্ত ৬টি আলাদা আলাদা কটেজ, ইনফিনিটি সুইমিং পুলসহ একটি রুম এবং ইনফিনিটি ট্রি ব্যালকনি নিয়ে সাজেকের খুব নিরিবিলি জায়গায় তৈরি করার কারণে পাবেন অভুতপূর্ব এক অনুভূতি যার কিছুটা হলেও বুঝতে পারবেন এই ভিডিওটিতে!",0,0,0,,0
"জীবন টাই বেদনার, এটার ইফেক্ট বুজবা কোনো ঘটনা এফেক্ট এর পর। ",0,0,0,,0
ওর মাকে বেশী পছন্দ কারন ওর মা তার এপার্টমেন্টে ওকে ফ্রিতে থাকতে দেয় কোন ভাড়া নেয়না আর মাঝে মাঝে খাবার দাবার ও শেয়ার করে। ,0,0,0,,0
