TEXT,Annot-1,Annot-2,Annot-3,Source,classes
"রায়হান রোমান কিংবা তোমাদের অপ্রকৃতস্থ বেহেভিওর তো ভার্সিটির শুরু থেকেই, তবে আজ কেন মেন্টালি এম্ব্যালান্সড দাবি করতেছো, তোমাদের চ্যাটের আদর্শ বিসর্জন দিয়ে মিথ্যাচার করতে সেইম  করতেছে না।",1,1,1,,1
"জোতা পেটা করার পরও যার রেস্পেক্ট  কমেনা,তিনি প্রধানমন্ত্রী শেখ হাসিনা!",1,1,1,,1
ঠিক পৃথিবীর সবচেয়ে সেইমলেস  ভারতের চাকরানী হাসিনা|,1,1,1,,1
আপনারা এই মার্ডারআর সন্ত্রাসী যালিম হাসিনা কে কিভাবে প্রাইম মিনিস্টার বলেন ?,1,1,1,,1
"শেখ হাসিনা হল ভারতের কাজের মহিলা, তাও বিনা বেতনের। জনগন রাস্তায় এলে ওর ফাঁসী সিউর",1,1,1,,1
যারা আওয়ামীলিগ এর তলি চেটে দালালি করে তারা সাময়িক শান্তিতে থাকলেও রিয়েল পিস তারা ভোগ করতে পারবে না। বিকজ  আল্লাহর বিচার খুব সূক্ষ৷,1,1,1,,1
"তেলবাজি করলেই তো আওয়ামীলীগে প্রমোশন হয়,,,,",1,1,1,,1
"আওয়ামী দালাল যদি ব্যরিষ্টার সুমন হয়,  বিএনপির দালাল আপনি ইলিয়াস হোসেন। ব্লাস্টার। ",1,1,1,,1
হাসিনা সুদু নামাজ পড়ে না কপালে সিদুর ও লাগায় এমন একটা মিত্যে বাদি হাসি বেছে আছে ফেরাউনের মতো টাইম মতো আল্লাহর গজব আসবে ইসা আল্লা। ,1,1,1,,1
এখন তো বাংলাদেশে সত্যি কারি প্রেসিডেন্ট  নেই তাই এরকম হচ্ছে  হাসিনা তো এল্লেগাল  সরকার,1,1,1,,1
আওয়ামীলিগ কিন বা বি এন পি নয় সকল মুসলিম এক হোও এমন ডিক্ট্যাটোর সেখ হাসিনা থেকে পাওয়ার হটাও,1,1,1,,1
হিস্টোরির সবচেয়ে হেট্রেড ওম্যান  হিসেবে শেখ হাসিনার পতন হবে।,1,1,1,,1
হাসিনা ত দেশের মানুষ না দেশের এনেমি । সে ত ভারতের একজন রিপ্রেসেন্টেটর হিসেবে কাজ করছে।ভারতের কথায় উঠছে বসছে।,1,1,1,,1
তুই ত আওয়ামী এর চামচা ডাম্ব কোথাকার। ,1,1,1,,1
জামাতি চুতিয়া ডাইহার্ট  জামাতি ,1,1,1,,1
তোর নাস্তিক নেত্রী হাসিনা মা ফাতেমা এর মোস্ট ভ্যালুএবল জিনিস পর্দা কে নিয়ে কটূক্তি করে. তোর নেত্রী হাসিনার পরকালে কঠিন জবাব দিতে হবে,1,1,1,,1
কি বলসে হাসিনা মা ফাতেমাকে নিয়ে??? ডোন্ট লাই । মিথ্যা আর বানিয়ে বলার কারনে তোদের লিডারদের উপর আল্লার গজব পড়সে,1,1,1,,1
"এল্লেগাল  আবার কেমনে? যে ইলেক্শনে জিতে বিএনপির সাংসদরা সংসদে গিয়ে গলাবাজি করে একই নির্বাচনে আওয়ামীলীগও ক্ষমতায়- তাইলে এল্লেগাল  হলো কি করে? আর তোদেরতো ক্যারেক্টার  বলতে কিছু নাই। চীনে গণতন্ত্র নাই, নির্বাচন নাই, উইঘুর মুসলিমদের প্রতিদিন পুন্দায় অথচ সেই চীনের দালালি করিস",1,1,1,,1
"লজিকে ধরা খাইলে তখন আর তোরা কাউরে চিনোস না-- আমি বিএনপি না, জামাত না- আমি এক্কেবারে সাধুবাবা!!  সাধেই কি তোদের কারেক্টরলেস  বলেছি? তোদের দৌড় এতটুকু পর্যন্তই । গালাগালি আর কুত্তামি ছাড়া জীবনে ভাল কিছু শিখিস নাই তাই ভাল আউটপুটও নাই। যা এবার দুরে গিয়ে মর জন্তু জানোয়ারের দল।",1,1,1,,1
নতুন সরকার এসে ভারতের বাল ফালাবে- ভারতের বিরোধিতা আর বিরোধিদের মার্ডার করতে গিয়েইতো দেশের ভালর দিকে নজর দিতে পারেনা ঐ বদমাইশ বিএনপি জামাত। তাই বার বার করাপশনএ  ওয়ার্ল্ড চ্যাম্পিয়ন বানায় দেশকে।,1,1,1,,1
পতিতাদের ক্যারেক্টর পলিটিকাল  নেতাদের থেকে হাজার গুন ভাল । ওদের সততা আাছে । টাকা মেরে দেয় না । ওদের আার ঘাটিওনা ভাই ।,1,1,1,,1
আর সরকার তো রাপিস্টদের  পালতাছে।উনি কি আর কইব? উনার সাথে এই কাজ হইলে মনে হয় ভালো হতো। তা হলে বিচার কারে কয় তা কুঝতে পারতাম,1,1,1,,1
"রেপ , নির্যাতন সবই এক শুধু টাইমটা  ডিফারেন্স । ১৯৭১ সালে আল বদর বাহিনী যেটা সমাপ্ত করতে পারেনি সেটা ২০২০ সালে আওয়ামী লীগ সমাপ্ত করতেছে। জয় হোক আওয়ামী লীগের। জয় বাংলা।",1,1,1,,1
"সমগ্র ইন্ডিপেন্ডেন্ট  দেশকে জিম্মিকরে লুটপাট চুরি ডাকাতি রাষ্ট্রের টাকালুট চুরির দখল চাঁদাবাজি নারীর ইজ্জত লুট হামলা মামলা করিতেছে, এল্লেগাল  বিনাভোটের আঃলীগ এবং দলবাজ ইয়াবা কারবারি অ্যাডমিনিস্ট্রেশন মিলে!!",1,1,1,,1
১৯৭১ সালে নাকি রাজাকারেরা রেপ  করেছে আনেক মা বোন দের এখন আওয়ামিলীগের লোক যেভাবে রেপ করছে বাংলাদেশেের মা বোন দের শেখ হাসিনা তোমার মেয়েকে যদি এভাবে রেপ  করতো তোমার সোনার ছেলেরা তখন তুমি কি করতে ওরা তো তোমাকাও রেপ  করতে পারে,1,1,1,,1
এই হল আওয়ামী লীগ এর ক্যারেক্টর  মনে নেই আপনাদের শেখ কামাল অন্যের স্ত্রীকে টানাহেঁচড়া করছে,1,1,1,,1
শিবির থেকে পর্নো সাংবাদিক: কে এই #ইলিয়াস? শালা মাদার ফাকার ,1,1,1,,1
বাংলাদেশ এর ৭০/মানুষ হাসিনা কে ভোট দেয় না ৮০/মানুষ হাসিনা কে পছন্দ করেন না হাসিনা পুলিশ দিয়ে যুবলীগ ছাত্রলীগ দিয়ে ভোট চুরি করে পাওয়ারে টিকে আছে শুদু পুলিশের টর্চার  কোরাপশনের সাহায্যে,1,1,1,,1
আওয়ামী লিগ বলে তারা নাকি মুক্তিযুদ্দার দল। এখন আপনারা কি বাবে ২৩ রাজাকারের নাম পাবলিশ  করেছে ন। এদের বিচার কে করবে। কেন না এরা তো সরকারের মধ্যে কোন না কোন বাবে ইনভল্ভড ।,1,1,1,,1
গোপালগঞ্জ ও ফরিদপুর সব চেয়ে বেশি রাজাকার ।আওয়ামীলীগের মধ্যে রাজাকার বেশি ।,1,1,1,,1
ভুল করেও আওয়ামিলীগকে রাজাকার বলবেন না ওরা যেদিন থেকে আতংকলীগে জয়েন করেছে সেদিন থেকে ওরা ধোঁয়া তুলসীপাতা লীগ হয়ে গেছে👍মুক্তিযুদ্ধের সময় শেষ মুজিবের সপরিবারে নীল নকশা করে যারা মুজিব ফ্যামিলিকে হত্যা করেছে তারাই এখন আওয়ামিলীগের হেড ,1,1,1,,1
আওমিলীগের লোকেরাই মেইন  রাজাকার তা প্রুভড  হোলো । ব্যাট এরা সরকারে লোক এজোননো তাদের কোনো কিছুই হয় না ।,1,1,1,,1
আওয়ামী লীগ মুক্তি যোদ্ধার কথা বললেও এরাই অধিকাংশ রাজাকার ।বর্তমানে যারা আওয়ামী লীগে গোলা বাজায় এরা মুক্তি যোদ্ধায় কেই অংশ নেই নি ।,1,1,1,,1
আওমিলিগ বিগ্গেস্ট রাজাকার,1,1,1,,1
আওয়ামীলীগ হিংসার পলিটিক্স  করে।তাদের মেইন জব  প্রতিপক্ষকে শেষ করে দেওয়া আর নিজ দলের চোর ডাকাত ও সন্ত্রাসী দের লালন করা তাই কোন দিন তাদের বিচার করবেনা।,1,1,1,,1
"এই ২৩ আওয়ামীলীগ নেতা শেখ হাসিনার আত্যীয়, এবং তৈল বাজ। হাসিনা পুজারীরা রাজাকার হইতে পারে না।এখন এরা সবাই ফ্রিডম ফাইটার a সাধীনতার চেতনা কারি করমি।",1,1,1,,1
মেইন  রাজাকার সব আওয়ামিলীগে,1,1,1,,1
আগেই বলা হয়েছে আওয়ামীগ একটি স্বয়ংক্রিয় মেশিন যার একপাশ দিয়ে রাজাকার ঢুকালে অন্যপাশে ফ্রিডম ফাইটার  আবার মুক্তিযোদ্ধা ঢুকালে রাজাকার তো এদের থেকে জাতি কিছুই এক্সপেক্ট  করেনা এটার অনলি সল্যুশন  ক্ষমতার চেঞ্জ  (বিচার কলের মাধ্যমে যে যাকে যত বেশি খুন করতে পারে )।,1,1,1,,1
আওমীলীগ ১৬কোটি মানুষের জন্য ১ কার্সড দল,1,1,1,,1
"ঐ আপনি মানুষ না আওমলীগ?♦ আওমলীগ একটি ফেরোসিয়াস  প্রানির নাম।♦ আওমলীগ দেশ ও জাতির জন্য হার্মফুল । ভাগ, সিংহের থাবায় অনেক পশু বেচে যায়,কিন্তু আওমলীগের থাবায় মানুষ সব কিছু হারায়।তাই এরা ফেরোসিয়াস  এনিম্যাল । ওরা মানুষ নয় ওরা হল আওমলীগ প্রাণী।",1,1,1,,1
"2020 সালে এসে এই আওয়ামীলিগ, করোনা ভাইরাস পরিস্থিতিতে, চাল চুরির যে তান্ডব, শুরু করছে যদি বাংলাদেশের যুব সমাজ, মনে থাকে কখনো আওয়ামীলিগ করবে,না,",1,1,1,,1
ভালো মানুষের জায়গা আওয়ামী লীগে হয় না। এটা হয়েছে চোরের দল।সব  থিফ ,1,1,1,,1
কোন ভাল মানুষ আওয়ামী অমানুষ লীগ করতে পারেনা এইটাই প্রাকটিক্যাল নাউ প্রুভড ,1,1,1,,1
আওয়ামীলী বল ক্যান ওদের বলো কুত্তালীগ কথা কার্রেক্ট ,1,1,1,,1
কোনো মুসলিম কোনো ভালো মানুষ কখনও আওয়ামীলীগ করতে পারে না ।নেভার ,1,1,1,,1
চোর বড় হলে তার নাম হয় আওয়ামীলীগ। দে আর অল থিফ । ,1,1,1,,1
যারা ভালো মানুষ তারা আওয়ামিলীগ করে না। আর যারা আওয়ামীলীগ করে তারা ভালো মানুষ না। সব ক্রিমিনাল ,1,1,1,,1
আওয়ামীলীগ হচ্ছে সকল কিছু জন্য একটা কার্সড  দল। ,1,1,1,,1
ভাই হাসিনাকে পাকিস্তানের কম্পেয়ার  করিয়েননা প্লীজ। তার একটিভিটিস  পাকিস্তানের কর্মকাণ্ড থেকেও ওর্স্ট ,1,1,1,,1
এখনি শেষ টাইমএ  হাসিনার ফল  চাই ইনশাআল্লাহ একদিন সাকসেসফুল হবে,1,1,1,,1
"সড়কমন্ত্রী বালের সল্যুশন দেয়, ট্যাক্সের টাকা মাইরাই এই বিশাল ভুরি বানাইসে।  ",1,1,1,,1
নাজিফা টুসি ভেরি হট পুসি। ,1,1,1,,1
"এভরিবডি ইজ ভিলেন , উনটিল ডিপজাল যত্তক্ষন না থাকে। ",1,1,1,,1
"কি রে মুনাফিক, মুনাফিকের ডেফিনেশন জানোস কি ? পড়ে নিস।বাইচা থাকলে বাংলাদেশরে হিন্দুগো কলোনী হইতে দিমু না। ",1,1,1,,1
"যারা নিজেরা টেরোরিস্ট , তারাই মুসলিমদের টেরোরিস্ট বল। ",1,1,1,,1
"ওই বান্দির বাচ্চা যদি পরীমনিরে শেল্টার না দেয় , আমি দিমু; তও পরীমনি আমার চাই। ",1,1,1,,1
হা হা হা জিহাদি এখন কি হবে? তারাতো অলওয়েজ পগবাকে আল্লাহর খাঁটি বান্দা বানিয়ে দোয়া করত করতে মুতে ভাসিয়ে দিয়েছিল।ফাক পগবা। ,1,1,1,,1
"শালার মূর্খ এই রেস্টুরেন্টে হারাম খাবার সার্ভ করে, মানুষ ইমপোর্টেড পাইলে চাবান স্টার্ট করে ; তখন আর হুশ থাকে না। ",1,1,1,,1
আবু হুরায়ারা শব্দের অর্থ বিড়াপের বাপ- সাহাবীদের এমন বাজে নাম থাকতে পারলে আমার নাম নো নেম হলে প্রব্লেম কই?,1,1,1,,1
"তাতে তোর পুটকি ফাটছে কেন? নিউজে যা বলছে তাই শুনে ভিউয়াররা খুশী হইছে, যেমনটা তুই এখন খুশীতে ল্যাংটা হয়ে লাফাচ্ছিস। নিউজটা যদি ট্রু হত তখন তো পগবাকেও জঙ্গি, সন্ত্রাসী বলে টাইটেল  দিতি। আসলে তোদের মত জারজদের কোন রিলিজিওন নাই, নামও নাই..",1,1,1,,1
খুনি হাসিনাকে ফাঁসি দিয়ে ভোটাধিকার প্রটেক্ট কর।,1,1,1,,1
কুকুরের পেট থেকে যেমন হরিণের বাচ্চা এসপেক্ট করা যেমন বোকামি ঠিকতেমনি আওমীলীগ থেকে ভালোকিছু এসপেক্ট করা ঠিক তমনি বোকামি,1,1,1,,1
ল কোনটার সাইডে দাঁড়াবে দুটোই চোর আওয়ামী লিগ বিএনপি,1,1,1,,1
রিসার্ভেই টাকা নাই তাও সরকার পাবলিকের টাকা বাইরে দেয়।  এই দেশের কিস্সু হবে না। ,1,1,1,,1
"কারেন্ট থাকবে না কেন ?? ডলার যদি শর্টই  হয় , ট্যাক্স আর টোলের টাকা কোথায় হাওয়া করে দিসে ?",1,1,1,,1
"সাউন্ডেলেসের কোনো সাইন / ল নাই , তো সারা রাত পার্টি হবে তাতে মানুষের বাল ফালাক আমার কি ?",1,1,1,,1
"কেপ্টেন মাজেদের মৃত্যুতে আমি এতটুকু সারপ্রাইজড হয়নি,,যতটুকু সারপ্রাইজড হয়েছি কুত্তালীগের অবৈধ বাচ্চাদের একটিভিটি দেখে.....ছি ছি",1,1,1,,1
"সব দশ ওবায়দুল কাদেরের , হাসিনার পার্সোনাল সাবস্ক্রিভের। ",1,1,1,,1
ভোট চুরিতে দুইদল ইকুয়াল। আর চোর বিএনপি কম না পৃথিবীর চুরি বিএনপির আমলে এক নাম্বার হইছিলো।,1,1,1,,1
এখন এখন সেই বেজন্মা জারজ সন্তান বেশ্যা মাগির ছেলেরা কোথায় কমেন্ট করবি না,1,1,1,,1
বাহ চুদিরভাই বাহ আর কোন ভিডিও পেলি না এসব করে কি রেজাল্ট পাই ??,1,1,1,,1
কুত্তার  কথা  শুনলে  মার্ডার করতে  ইচ্ছা  হয় ....হালার  মিউসিক  এক  বারই   শুনেছি .....        ,1,1,1,,1
এই  শালী  অরিজিনাল  ভিখারির বাচ্চা        ,1,1,1,,1
ফালতু  চোদা তোদের এমনই হওয়া উচিত  রুলস স্কিপ করবি আবার শোকজ খাবি না ?     ,1,1,1,,1
আরে এরা তো  জেনেটিকালি  ছেচড়া,1,1,1,,1
সুপ্রিমেসিস্ট সুপারস্টারের পোঁদে  মূল আর  গাজার ঢুকানো  দরকার ।        ,1,1,1,,1
"স্টুডেন্টরা এসাইনমেন্ট তো সাবমিট করে না উল্টা প্রফেসরদের গালি দেয় , র্যাম ছাগল সব গুলা। ",1,1,1,,1
"আমাদের আমলে সাইকিয়াট্রিস্ট মানে পাগলের ডাক্তার , এখন বলে ভাল মাইন্সেও সাইকিয়াট্রিস্টএর কাছে যায় !!!",1,1,1,,1
"মঘা বিনপির সবই উইক জোনে, তো সাকসেস পাবে কেমনে?",1,1,1,,1
"এলএলএম মডেলরে যা জিগাই তাই হাপ্পেন , শালায় বাল বানাইসে গুগল এ। ",1,1,1,,1
"ভাই ডেটা এনালাইসিস কইরা কোন মাগীর পর্ন দেখে তও বাইর করা যায়, আর আপনি আসেন কোন গ্যালাক্সি তে ?",1,1,1,,1
"""ইন্ডিয়া"" ডিফল্ট হিসেবে কি বাইরোড যেতে দিচ্ছে এমন ভুল ইনফরমেশন আপনার মতন মানুষই দিতে পারে। ",1,1,1,,1
খানকির  ছেলে  ওকে  বলার  আগে  তুই  সব  চেয়ে  বড় খানকির ছেলে .. শুয়োরের  বাচ্চা  নিজে  তো গেছিস  থাপড়ানোর  জন্য .. ওয়েইট   কর  রিপোর্ট  মারছি ..,1,1,1,,1
আমার  আগে  ভালো  লাগতো  বাট এখন  মুখ  দেখলে মাথা  গরম  হয়ে  যা। কুত্তার লাক হেতের। ,1,1,1,,1
তোরা  জেল  এ  মর  বেটিচোদ  আর  তোদের পরিবার  গুলা  নিজেদের সুইসাইডাল সিচুয়েশনে থাকুক। ,1,1,1,,1
"সেক্সচুয়াললি ফিট থাকলেই স্বামী জোর কইরা সেক্স করতে পারবে , কিসের ওমেন রাইটস আবার !!!",1,1,1,,1
ভাই মেয়েটা ভয়ে সেন্সলেস হইয়া গেসে তও খানকির পোলা গুলা পিডাইসতেসে। ,1,1,1,,1
টাইমস স্কয়ারে দাঁড়ায় যদি তোর মতন লুচ্চাদের প্রপোসাল একসেপ্ট করে তাইলে ওয়ার্ল্ডে আর ভালোবাসা টিক্কা থাকতো না। ,1,1,1,,1
"পিউর লাভ টিক-টোকেরদের দেখলেই বুজা যায় ,",1,1,1,,1
"চার্চে গিয়া ""হ্যাভ মার্সি ফাদার "" বইল্লা শালারা ডাবল গুনাহ করে, এইগুলাই ভন্ডের দোল।  এমন প্রত্যেক রিলিজিওন পাবি। ",1,1,1,,1
শালিমার হাসব্যান্ডরে দেখতে বিড়িখোর লাগে .,1,1,1,,1
হার্মফুল আর হাটফুল কমেন্ট দেখলেই বুজবি এইগুলা মুসলমানের কাজ। ,1,1,1,,1
"আফ্রিদির ব্লগ গুলা এত্ত খেত, তাও মানুষের ভিউ কমে না। ",1,1,1,,1
টিক- টোকার আফ্রিদি কই ? ব্লগ বানায় খালি কতগুলা গাঞ্জাখোর বন্ধু নিয়ে। ,1,1,1,,1
"ভাই নতুন স্ট্রিমার , কথা তো বলতে পারে না , খেলা তো দূরের কথা। ",1,1,1,,1
ক্রিকেটারদের গণ রিটায়ারমেন্ট চাই। ,1,1,1,,1
ছেলেটার সুইসাইড করতে ওর ফ্যামিলি মোটামোটি খুশি খুশি লাগে। ,1,1,1,,1
ভাই সেক্স সিরিজ করা বাকি সব ফালতু /,1,1,1,,1
"আমার পোড়ানো যাহা চায় ,
তোমাদের সার্ভিসের পুটকি মারতে হায়।।। ",1,1,1,,1
"সিউর , আফ্রিদিতি একটা মাল্লু , সব গড এর লগে দেখবি হেতির চোদাচোদীর কাহিনী। ",1,1,1,,1
মেহজাবিনকে নাইটি ড্রেসে নাটকে দেখলে আমার জীবন প্রাউড। ,1,1,1,,1
"বাইরের দেশে সাইট সিইং অনেক ভালো আর বাংলাদেশে খালি ডাকাতি , সব দালালদের  ধখলে। ",1,1,1,,1
তুই গে। পোলা খাস লাগে আমার,1,1,1,,1
মন চাইতেছে হিজড়া দিয়ে তোর দুধ টিপাই। তোর হেটারদের দুধ তোর থেকে বোরো। ,1,1,1,,1
"কিছু শোঅফ মানুষ আছে যাদের নুনুর নিচে বিচি নাই, আছে বোরো শোর জাম্বুরা। ",1,1,1,,1
"লেডি কিল্লার হইলো শাহেদ কাপুর, আর আমাদের শফিক হইলো লেডি ফাকার। ",1,1,1,,1
"শর্ট ফিল্মেই আজকাল নুডিটি বেশি থাকে, চলো দেখি সবাই মিলে। ",1,1,1,,1
যেই গভঃমেন্টই ক্ষমতায় আসে লোডশেডিডিং এর কোনো উপায় করে না।  সব মাদারটোস্ট। ,1,1,1,,1
"সব ভিকি মাগি ,কিন্তু সব মাগি ভিকি না। ",1,1,1,,1
"মেয়েটারে অনেক্ষন সিগন্যাল দিলাম , তাও মাগি তা বুজে না। ",1,1,1,,1
"লেডি কিল্লার হইলো শাহেদ কাপুর, আর আমাদের শফিক হইলো লেডি ফাকার। ",1,1,1,,1
শালীর মুখে এত মধু!!! কথা শুনলে কোন বাপের বেটা বুঝবে না এ যে এতবড় ক্রিমিনাল!!!,1,1,1,,1
ওমেন ইন্ডিপেন্ডেন্স মানে পুরুষের সাথে যেখানে সেখানে শুয়ে পরা,1,1,1,,1
এমন ওয়াইফকে কুবিয়ে মারো,1,1,1,,1
"মিথিলার মতন মাগিকে দেখার পর সৃজিত এর ধোন খাড়ায় না, জাস্ট থিঙ্ক শালীর কত্ত বোরো গর্ত ওই জায়গায় ?",1,1,1,,1
"রিলাক্স করতে টুর তা দিসিলাম , রিলাক্সের আর থাকলাম কই ? সব দুষ ওই খাকি মাগীর। ",1,1,1,,1
হাসিব একটা ডক্টরকে রেকমেন্ড করসিলো ওই বিঁষদে আমার দাঁতের অবস্থা ১২ তা বানায় দিসে। ,1,1,1,,1
"রিভেঞ্জ ইজ সুইট্টার দেন কিলিং, সো ভাই রিভেঞ্জ নেন ,",1,1,1,,1
মেয়ে মানুষের উপর রিলায়েন্স করলেই যত প্রব্লেম। ,1,1,1,,1
"রুল বুকের রুলস চুদার টাইম নাই , উই মেক দা রুলস। ",1,1,1,,1
"প্রেসার তো থাকবেই খেলায় , তামিম এর মতন নাটক কইরা প্রেসার রিলিজ করতে পারবো না কেউ। ",1,1,1,,1
"কাউবয় পসিশনে মেয়েটার রিঅ্যাকশন সেই , দেখলেই মাল বের হয়ে যায়। ",1,1,1,,1
সুইডেন এর মতন দেশে দেশে সেক্স টুর্নামেন্ট এরেঞ্জ করা উচিত। ,1,1,1,,1
"চিল্লাইয়া টিক-টোকার হইতে পারব , রেস্পেক্ট পাইতে পারব না। সো রেস্পেক্ট গে। ",1,1,1,,1
আওয়ামীলীগ মানে লবিং আর ইল্লিগাল মানি। ,1,1,1,,1
"MTB  এর লাঞ্চ লাউঞ্জ এত্ত জঘন্য , কুত্তাও খাইতে যাবে না।  ",1,1,1,,1
"এই কমিশনার লাইভে আইসা মানুষরে গালি দেয় , মূর্খ চোদা কোথাকার। ",1,1,1,,1
তোর  ভোদাতে সিল মারবো মাগীর ঝি মাগি ,1,1,1,,1
"সৌদিরা নারীবাজ , ওমেন রাইটস নাম কিসু তো নাই , আবার ৪ তার নিচে কেউ বিয়া করে না। ",1,1,1,,1
লার্নিং পিরিয়ডে জুনিওরগুলা কিভাবে ৫০ হাজার চায় ?? লজ্জা-শরম ও তো কিসু থাকা দরকার। ,1,1,1,,1
অটিস্টিকরা ছদ্দবেশী জারজ  সন্তান।  ডেভিলস সেক্স নামের একটা বইতে তাই পড়সিলাম। ,1,1,1,,1
যেহেতু ওমেন তাই একটু দোষ দিয়ে দিলাম আরকি..,1,1,1,,1
অাজকাল এক্সট্রা ম্যারিটাল আফ্ফায়ারের জন্য পুরুষ জাতির বেহাল অবস্থা,1,1,1,,1
এখনকার মেয়েদের বেহাবিয়ার খুব খারাপ কিছু বললেই বলে নারি নির্যাতন কেচ দিবে!!!!,1,1,1,,1
পরকিয়া করা নারীদের পানিশমেন্ট এমনই হওয়া উচিত।,1,1,1,,1
"এই মার্ডার যৌতুকের জন্য হয়নাই,মিথ্যা নিউজ স্প্রেড করছেন কেন???মেয়েটা পরকিয়া করত",1,1,1,,1
স্বামীর কারনে অউটসাইড অফ কান্ট্রি  | আল্লাহ তুমি বিচার কইরো চারটা নারির জিবন নষ্ট করলো আমার স্বামী,1,1,1,,1
এখন তো মেয়েরা ছেলেদের কাছ থেকে যৌতুক নেয়!!! এপোক্যালিপ্স ঘনায় আসছে পৃথিবীতে। ,1,1,1,,1
"কাপুরুষ কোথাকার নিজে ইনকাম করতে পারিস না, আবার যৌতুকের জন্য বউকে হত্যা, এখন তুর নিজের জীবনই শেষ,,",1,1,1,,1
"এই ফ্যামিলি অনেক  খারাপ  ছেড়ে দেও, ডিভোর্স দিলেই তো ঝামেলা শেষ।",1,1,1,,1
খৃষ্টের জন্য কোনো আমউন্টেই এনাফ না। ,1,1,1,,1
নিচ্চয় মেয়েটা খুব বেশি বেয়াদব ছিলো | ওকে জ্বালা যন্ত্রণা করতো।  বন্ধদের সাথে আউটসাইডএ যাইতেও এপ্রোভ লাগতো। ,1,1,1,,1
এ্যাম্বিগুয়াস মোথারফাকার কুলাংগার মা কুলাংগার ছেলে জন্ম দিছে,1,1,1,,1
"এক্টিং তো পারে না , নিজেরে ভাবে সাকিব খান। ",1,1,1,,1
বোরো অফিসারেরা অডিটে আসবে এন্ড সব ভালো ভালো খাবো ওদের। এরপর রিপোর্টে একবারে বাশ মাইরা দেয়।  শালারা জাত খারাপ। ,1,1,1,,1
"ভালো অর্গান ডোনার পাইলে জানাইয়েন, জায়েদ খানের নুনুটা ডোনাটে কইরা দিতাম। ",1,1,1,,1
কাকা হেতের একসেন্ট দেখসেন নি ?? বিদেশি বান্দর পুরা। ,1,1,1,,1
ইভালিতে এডবান্স পেমেন্ট করেছিলাম মোটর সাইকেলের জন্য। হারামীরা টাকাটা মাইরা দিলো। ,1,1,1,,1
হসপিটালের এপ্রোনের অপ্প্লিকেশনে ডিরেক্টর স্যারের সিগ্ন্যাটারের জন্য গেসিলাম। মাদারচোদ  ভাগায় দিলো। ,1,1,1,,1
ভাই চলেন ওই স্কোয়াড রে ট্রাপে ফালানোর জন্য একটা এম্বুশ প্ল্যান বানাই। ,1,1,1,,1
"পুলিশ মাদারতস্ত্রে গুষ না দিলে , না করে এরেস্ট , না করে কেইচ। ",1,1,1,,1
"ওল্ড সিটিজেনদের জন্য একটা গভমেন্ট এলাওয়ান্স থাকে , সরকার ঐটাও মাইরা দেয়। ",1,1,1,,1
আন্ডারলাইন মোমেন্ট জাপানিরা ওদের নুনুর জোর দেখায়।  ,1,1,1,,1
স্টেট অফ থা আর্ট মডেল আমার বাল করবে। ,1,1,1,,1
থ্রি ইডিয়টের ৪থঃ নম্বরটা হইলো তুই। ,1,1,1,,1
ইনসমনিয়ার মেইন ওষুধ হইলো রাত জেগে মেয়েদের সাথে চ্যাটিং করা। ,1,1,1,,1
মেক কালাম জোকোন এমন করতো তখন ক্রিকেটিং স্পিরিট কোথায় ছিল ? এখন চালাক সাজতে আসছে। ,1,1,1,,1
"ব্ল্যাক মানি এক্সচেঞ্জএ  কোনো প্রব্লেম নাই , চলেন সরকারের পুটকি মারি এমনে। ",1,1,1,,1
গাঞ্জা আড্ডিশন ব্ল্যাক মানি = হোয়াইট পুসসি। ,1,1,1,,1
IIT  এর এন্ট্রান্স এক্সামিনেশনে রামচোদন কোয়েশ্চন করে। পাচার ঘু মাথায় আইসা পরে। ,1,1,1,,1
আইসিটি মন্ত্রী এত্ত বকবকের এনারজি কই পায় ???,1,1,1,,1
"মহিলা কাস্টমারদের কাছে বিক্রি বন্ধ , ১০০ হাত দূরে থাকুন। ",1,1,1,,1
"ক্যাজুয়াল কিউরিসিটি টাইপের সিম্পল প্রশ্ন না করে ডাইরেক্ট জিজ্ঞেস করবি  ""ওন্না ফাক ?? "" ",1,1,1,,1
"""স্পিকিং স্কিল ডেভেলপ করার ৬ সিম্পল স্টেপস"" এইগুলা ফাঁদ ছাড়া কিসু না। চিপ কোম্পানির বই সেলের ধান্দা। এমন দেখলে থাব্রা বসায় ডিবি সেলেররে। ",1,1,1,,1
"ধীরে ধীরে সিনিয়র ভাইয়া বা বা আপুকে প্রশ্ন করবে-- ভাই, আপনি জব টা কেমনে পাইছেন। বা আপু আপনার থিসিস কোন টপিকে ছিল।এমন করতে করতে প্রেমের ফাঁদে ফালাবি , তারপর আস্তে আস্তে টাকা পয়সা সরায় নিতে নিতে এক সময় রেলশনটা নষ্ট কইরা ডিবি। ",1,1,1,,1
"টার্গেট করবা ইংলিশ মিডিয়ামের গার্লদেরকে পটানোর , এটলিস্ট মেয়ে না পটলেও ইংলিশ তা তো ঠিক হবে। ",1,1,1,,1
"তারপর ইনবক্স এর স্ক্রিনশট ফাঁস হয় ভাইরাল হয়ে যাবে, ভাইটি। গুদ থেকে বের হওয়া মাল , র ইনবক্সের কথা কোনোটাই সিক্রেট থাকে না। ",1,1,1,,1
